Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"01/25/2001 05","122.96","136.00","5535.0"
"01/25/2001 06","122.97","136.08","5560.0"
"01/25/2001 07","123.14","136.07","5995.0"
"01/25/2001 08","240.01","136.19","6455.0"
"01/25/2001 09","248.12","136.33","6588.0"
"01/25/2001 10","136.93","136.31","6587.0"
"01/25/2001 11","127.23","136.28","6612.0"
"01/25/2001 12","126.19","136.24","6641.0"
"01/25/2001 13","121.00","136.20","6622.0"
"01/25/2001 14","121.00","136.16","6630.0"
"01/25/2001 15","121.00","136.12","6588.0"
"01/25/2001 16","121.00","136.08","6614.0"
"01/25/2001 17","125.33","136.05","6683.0"
"01/25/2001 18","222.16","136.15","6946.0"
"01/25/2001 19","245.00","136.28","6927.0"
"01/25/2001 20","205.25","136.36","6844.0"
"01/25/2001 21","185.00","136.41","6735.0"
"01/25/2001 22","168.86","136.44","6606.0"
"01/25/2001 23","245.02","136.57","6300.0"
"01/25/2001 24","126.07","136.54","5993.0"
"01/26/2001 01","123.08","136.50","5793.0"
"01/26/2001 02","120.92","136.46","5672.0"
"01/26/2001 03","118.27","136.42","5622.0"
"01/26/2001 04","76.50","136.32","5599.0"
"01/26/2001 05","76.50","136.22","5627.0"
"01/26/2001 06","76.50","136.12","5767.0"
"01/26/2001 07","118.52","136.08","6088.0"
"01/26/2001 08","102.43","136.02","6562.0"
"01/26/2001 09","117.62","135.97","6788.0"
"01/26/2001 10","116.88","135.91","6744.0"
"01/26/2001 11","104.08","135.84","6762.0"
"01/26/2001 12","97.93","135.76","6804.0"
"01/26/2001 13","97.89","135.68","6702.0"
"01/26/2001 14","97.87","135.60","6668.0"
"01/26/2001 15","97.86","135.52","6649.0"
"01/26/2001 16","97.81","135.45","6583.0"
"01/26/2001 17","97.78","135.36","6573.0"
"01/26/2001 18","97.81","135.28","6728.0"
"01/26/2001 19","97.81","135.19","6818.0"
"01/26/2001 20","97.75","135.11","6697.0"
"01/26/2001 21","97.72","135.03","6587.0"
"01/26/2001 22","97.37","134.96","6429.0"
"01/26/2001 23","97.20","134.89","6227.0"
"01/26/2001 24","76.50","134.79","5967.0"
"01/27/2001 01","106.10","134.84","5768.0"
"01/27/2001 02","121.00","134.92","5687.0"
"01/27/2001 03","121.00","134.99","5581.0"
"01/27/2001 04","121.00","135.13","5481.0"
"01/27/2001 05","121.00","135.24","5478.0"
"01/27/2001 06","121.00","135.29","5510.0"
"01/27/2001 07","121.77","135.25","5649.0"
"01/27/2001 08","112.36","135.21","5862.0"
"01/27/2001 09","124.50","135.17","5992.0"
"01/27/2001 10","124.94","135.13","6121.0"
"01/27/2001 11","125.01","135.09","6217.0"
"01/27/2001 12","125.26","135.05","6251.0"
"01/27/2001 13","126.41","135.01","6239.0"
"01/27/2001 14","125.19","134.97","6181.0"
"01/27/2001 15","124.34","134.93","6136.0"
"01/27/2001 16","124.38","134.89","6107.0"
"01/27/2001 17","124.50","134.85","6174.0"
"01/27/2001 18","124.50","134.80","6505.0"
"01/27/2001 19","124.42","134.76","6550.0"
"01/27/2001 20","114.69","134.71","6428.0"
"01/27/2001 21","117.49","134.65","6347.0"
"01/27/2001 22","125.25","134.62","6241.0"
"01/27/2001 23","125.25","134.58","6068.0"
"01/27/2001 24","124.45","134.54","5848.0"
"01/28/2001 01","123.47","134.51","5698.0"
"01/28/2001 02","123.15","134.49","5527.0"
"01/28/2001 03","123.14","134.46","5420.0"
"01/28/2001 04","123.06","134.44","5378.0"
"01/28/2001 05","121.13","134.42","5340.0"
"01/28/2001 06","121.00","134.39","5348.0"
"01/28/2001 07","121.00","134.36","5459.0"
"01/28/2001 08","123.01","134.32","5513.0"
"01/28/2001 09","123.08","134.28","5716.0"
"01/28/2001 10","123.07","134.24","5828.0"
"01/28/2001 11","123.11","134.20","5969.0"
"01/28/2001 12","123.14","134.14","6097.0"
"01/28/2001 13","123.14","134.09","6148.0"
"01/28/2001 14","123.13","134.05","6144.0"
"01/28/2001 15","123.10","134.01","6118.0"
"01/28/2001 16","123.09","133.97","6109.0"
"01/28/2001 17","123.13","133.92","6159.0"
"01/28/2001 18","123.09","133.85","6443.0"
"01/28/2001 19","123.07","133.80","6515.0"
"01/28/2001 20","123.01","133.76","6426.0"
"01/28/2001 21","122.97","133.72","6323.0"
"01/28/2001 22","122.93","133.68","6186.0"
"01/28/2001 23","120.14","133.62","5976.0"
"01/28/2001 24","107.20","133.56","5692.0"
"01/29/2001 01","95.50","133.47","5515.0"
"01/29/2001 02","86.00","133.35","5412.0"
"01/29/2001 03","76.50","133.25","5400.0"
"01/29/2001 04","76.50","133.14","5380.0"
"01/29/2001 05","85.82","133.05","5413.0"
"01/29/2001 06","123.03","133.02","5547.0"
"01/29/2001 07","123.12","132.99","5911.0"
"01/29/2001 08","157.25","133.02","6375.0"
"01/29/2001 09","104.92","132.98","6525.0"
"01/29/2001 10","97.94","132.93","6626.0"
"01/29/2001 11","97.94","132.89","6647.0"
"01/29/2001 12","97.94","132.84","6699.0"
"01/29/2001 13","97.94","132.79","6666.0"
"01/29/2001 14","97.94","132.71","6640.0"
"01/29/2001 15","97.95","132.64","6648.0"
"01/29/2001 16","97.94","132.57","6652.0"
"01/29/2001 17","97.93","132.52","6705.0"
"01/29/2001 18","139.80","132.50","6913.0"
"01/29/2001 19","122.77","132.45","6947.0"
"01/29/2001 20","97.91","132.37","6768.0"
"01/29/2001 21","97.84","132.29","6686.0"
"01/29/2001 22","97.92","132.21","6551.0"
"01/29/2001 23","97.88","132.13","6252.0"
"01/29/2001 24","122.87","132.09","5933.0"
"01/30/2001 01","103.42","132.04","5747.0"
"01/30/2001 02","76.50","132.05","5621.0"
"01/30/2001 03","76.50","132.07","5543.0"
"01/30/2001 04","76.50","132.08","5565.0"
"01/30/2001 05","80.83","132.13","5578.0"
"01/30/2001 06","120.96","132.23","5714.0"
"01/30/2001 07","122.93","132.34","6017.0"
"01/30/2001 08","97.83","132.40","6939.0"
"01/30/2001 09","97.88","132.44","6671.0"
"01/30/2001 10","97.88","132.37","6665.0"
"01/30/2001 11","97.88","132.31","6689.0"
"01/30/2001 12","97.88","132.25","6731.0"
"01/30/2001 13","97.90","132.18","6666.0"
"01/30/2001 14","97.93","132.11","6681.0"
"01/30/2001 15","97.94","132.04","6667.0"
"01/30/2001 16","97.94","131.97","6638.0"
"01/30/2001 17","104.37","131.91","6676.0"
"01/30/2001 18","129.99","131.89","6912.0"
"01/30/2001 19","110.17","131.83","6939.0"
"01/30/2001 20","97.93","131.77","6840.0"
"01/30/2001 21","97.90","131.70","6725.0"
"01/30/2001 22","97.95","131.64","6546.0"
"01/30/2001 23","97.93","131.57","6292.0"
"01/30/2001 24","123.02","131.54","5969.0"
"01/31/2001 01","122.02","131.52","5733.0"
"01/31/2001 02","122.02","131.49","5622.0"
"01/31/2001 03","122.01","131.46","5537.0"
"01/31/2001 04","122.00","131.43","5504.0"
"01/31/2001 05","110.82","131.39","5519.0"
"01/31/2001 06","100.74","131.34","5613.0"
"01/31/2001 07","122.52","131.31","5926.0"
"01/31/2001 08","97.89","131.25","6384.0"
"01/31/2001 09","97.93","131.19","6566.0"
"01/31/2001 10","121.92","131.16","6595.0"
"01/31/2001 11","128.18","131.14","6583.0"
"01/31/2001 12","114.17","131.11","6545.0"
"01/31/2001 13","105.72","131.06","6547.0"
"01/31/2001 14","97.93","131.00","6568.0"
"01/31/2001 15","97.92","130.94","6570.0"
"01/31/2001 16","97.93","130.88","6589.0"
"01/31/2001 17","128.99","130.86","6728.0"
"01/31/2001 18","236.26","130.99","6863.0"
"01/31/2001 19","142.36","130.99","6844.0"
"01/31/2001 20","127.23","130.97","6766.0"
"01/31/2001 21","126.66","130.95","6689.0"
"01/31/2001 22","126.00","130.93","6450.0"
"01/31/2001 23","126.00","130.91","6251.0"
"01/31/2001 24","123.04","130.88","5934.0"
"02/01/2001 01","112.48","130.84","5684.0"
"02/01/2001 02","112.48","130.80","5555.0"
"02/01/2001 03","111.88","130.79","5492.0"
"02/01/2001 04","110.23","130.84","5477.0"
"02/01/2001 05","110.71","130.87","5506.0"
"02/01/2001 06","112.52","130.84","5620.0"
"02/01/2001 07","112.56","130.76","5933.0"
"02/01/2001 08","110.83","130.63","6432.0"
"02/01/2001 09","112.63","130.37","6585.0"
"02/01/2001 10","112.62","130.27","6539.0"
"02/01/2001 11","112.62","130.13","6541.0"
"02/01/2001 12","112.62","129.98","6586.0"
"02/01/2001 13","125.26","129.87","6679.0"
"02/01/2001 14","207.33","129.88","6532.0"
"02/01/2001 15","245.01","129.94","6441.0"
"02/01/2001 16","169.66","129.93","6437.0"
"02/01/2001 17","245.01","129.92","6475.0"
"02/01/2001 18","171.44","129.90","6642.0"
"02/01/2001 19","244.79","129.96","6698.0"
"02/01/2001 20","143.29","129.87","6637.0"
"02/01/2001 21","117.88","129.71","6575.0"
"02/01/2001 22","110.23","129.54","6371.0"
"02/01/2001 23","110.23","129.44","6129.0"
"02/01/2001 24","112.48","129.40","5802.0"
"02/02/2001 01","112.41","129.40","5566.0"
"02/02/2001 02","112.05","129.42","5460.0"
"02/02/2001 03","110.16","129.44","5382.0"
"02/02/2001 04","110.00","129.46","5334.0"
"02/02/2001 05","110.21","129.48","5442.0"
"02/02/2001 06","110.58","129.50","5568.0"
"02/02/2001 07","112.47","129.46","5864.0"
"02/02/2001 08","112.52","129.43","6335.0"
"02/02/2001 09","109.05","129.37","6491.0"
"02/02/2001 10","97.87","129.24","6507.0"
"02/02/2001 11","97.85","129.11","6544.0"
"02/02/2001 12","97.86","128.98","6567.0"
"02/02/2001 13","97.85","128.85","6538.0"
"02/02/2001 14","97.86","128.73","6486.0"
"02/02/2001 15","97.81","128.61","6559.0"
"02/02/2001 16","97.76","128.49","6499.0"
"02/02/2001 17","97.70","128.37","6418.0"
"02/02/2001 18","97.78","128.22","6559.0"
"02/02/2001 19","97.75","128.09","6663.0"
"02/02/2001 20","97.66","127.97","6569.0"
"02/02/2001 21","97.00","127.85","6483.0"
"02/02/2001 22","97.00","127.68","6336.0"
"02/02/2001 23","97.00","127.55","6131.0"
"02/02/2001 24","102.33","127.53","5907.0"
"02/03/2001 01","88.75","127.51","5668.0"
"02/03/2001 02","88.74","127.50","5551.0"
"02/03/2001 03","88.71","127.49","5460.0"
"02/03/2001 04","88.68","127.47","5401.0"
"02/03/2001 05","88.67","127.46","5407.0"
"02/03/2001 06","88.68","127.45","5444.0"
"02/03/2001 07","88.72","127.41","5545.0"
"02/03/2001 08","89.00","127.37","5734.0"
"02/03/2001 09","95.67","127.35","5915.0"
"02/03/2001 10","97.00","127.30","6035.0"
"02/03/2001 11","97.00","127.30","6142.0"
"02/03/2001 12","97.00","127.30","6197.0"
"02/03/2001 13","97.00","127.30","6185.0"
"02/03/2001 14","97.00","127.30","6121.0"
"02/03/2001 15","97.00","127.29","6063.0"
"02/03/2001 16","97.00","127.29","6054.0"
"02/03/2001 17","97.00","127.22","6103.0"
"02/03/2001 18","97.32","127.05","6358.0"
"02/03/2001 19","97.78","126.95","6513.0"
"02/03/2001 20","97.13","126.73","6385.0"
"02/03/2001 21","97.00","126.49","6363.0"
"02/03/2001 22","89.00","125.91","6218.0"
"02/03/2001 23","89.00","125.72","6037.0"
"02/03/2001 24","88.76","125.63","5829.0"
"02/04/2001 01","88.40","125.62","5699.0"
"02/04/2001 02","76.73","125.59","5544.0"
"02/04/2001 03","73.58","125.55","5444.0"
"02/04/2001 04","70.00","125.51","5416.0"
"02/04/2001 05","70.00","125.48","5373.0"
"02/04/2001 06","72.08","125.43","5395.0"
"02/04/2001 07","75.00","125.30","5452.0"
"02/04/2001 08","88.00","125.26","5610.0"
"02/04/2001 09","88.00","125.23","5736.0"
"02/04/2001 10","88.00","125.22","5865.0"
"02/04/2001 11","88.00","125.20","6032.0"
"02/04/2001 12","88.00","125.19","6106.0"
"02/04/2001 13","88.00","125.17","6128.0"
"02/04/2001 14","88.00","125.16","6070.0"
"02/04/2001 15","88.00","125.15","6047.0"
"02/04/2001 16","88.00","125.13","6062.0"
"02/04/2001 17","88.50","125.03","6147.0"
"02/04/2001 18","88.61","124.85","6416.0"
"02/04/2001 19","88.61","124.82","6540.0"
"02/04/2001 20","88.57","124.81","6469.0"
"02/04/2001 21","88.50","124.80","6386.0"
"02/04/2001 22","88.50","124.73","6260.0"
"02/04/2001 23","88.50","124.71","6071.0"
"02/04/2001 24","88.50","124.70","5812.0"
"02/05/2001 01","69.70","124.66","5648.0"
"02/05/2001 02","65.00","124.62","5495.0"
"02/05/2001 03","65.00","124.57","5468.0"
"02/05/2001 04","65.00","124.52","5420.0"
"02/05/2001 05","65.00","124.48","5444.0"
"02/05/2001 06","79.88","124.45","5601.0"
"02/05/2001 07","88.55","124.44","5949.0"
"02/05/2001 08","97.83","124.43","6453.0"
"02/05/2001 09","97.91","124.39","6615.0"
"02/05/2001 10","122.93","124.39","6615.0"
"02/05/2001 11","124.35","124.39","6621.0"
"02/05/2001 12","124.25","124.37","6664.0"
"02/05/2001 13","124.25","124.23","6631.0"
"02/05/2001 14","124.25","124.09","6626.0"
"02/05/2001 15","112.57","124.07","6608.0"
"02/05/2001 16","104.90","124.08","6626.0"
"02/05/2001 17","97.94","124.08","6708.0"
"02/05/2001 18","134.70","123.96","6856.0"
"02/05/2001 19","158.17","123.86","6901.0"
"02/05/2001 20","110.23","123.70","6828.0"
"02/05/2001 21","103.44","123.62","6737.0"
"02/05/2001 22","97.84","123.48","6552.0"
"02/05/2001 23","97.80","123.30","6258.0"
"02/05/2001 24","88.55","123.27","5967.0"
"02/06/2001 01","88.59","123.25","5772.0"
"02/06/2001 02","88.50","123.24","5682.0"
"02/06/2001 03","79.57","123.22","5601.0"
"02/06/2001 04","74.99","123.18","5581.0"
"02/06/2001 05","77.99","123.16","5603.0"
"02/06/2001 06","87.70","123.14","5725.0"
"02/06/2001 07","88.65","123.13","6063.0"
"02/06/2001 08","97.85","123.13","6558.0"
"02/06/2001 09","97.86","123.13","6669.0"
"02/06/2001 10","97.87","123.13","6660.0"
"02/06/2001 11","97.86","123.13","6649.0"
"02/06/2001 12","97.84","123.13","6667.0"
"02/06/2001 13","97.79","123.13","6621.0"
"02/06/2001 14","97.78","123.13","6615.0"
"02/06/2001 15","97.77","123.13","6591.0"
"02/06/2001 16","97.80","123.13","6601.0"
"02/06/2001 17","107.53","123.14","6695.0"
"02/06/2001 18","110.20","123.16","6864.0"
"02/06/2001 19","101.62","123.16","7014.0"
"02/06/2001 20","97.91","123.16","6924.0"
"02/06/2001 21","97.88","123.16","6834.0"
"02/06/2001 22","97.84","123.16","6683.0"
"02/06/2001 23","97.80","123.16","6377.0"
"02/06/2001 24","88.69","123.15","6053.0"
"02/07/2001 01","88.68","123.14","5865.0"
"02/07/2001 02","88.57","123.14","5734.0"
"02/07/2001 03","88.50","123.14","5694.0"
"02/07/2001 04","88.50","123.13","5657.0"
"02/07/2001 05","88.50","123.13","5675.0"
"02/07/2001 06","88.57","123.12","5771.0"
"02/07/2001 07","88.69","123.11","6075.0"
"02/07/2001 08","105.08","123.12","6567.0"
"02/07/2001 09","103.46","123.08","6671.0"
"02/07/2001 10","97.95","123.05","6673.0"
"02/07/2001 11","97.89","123.05","6725.0"
"02/07/2001 12","97.88","123.05","6723.0"
"02/07/2001 13","97.88","123.05","6648.0"
"02/07/2001 14","97.94","123.05","6605.0"
"02/07/2001 15","97.94","123.05","6603.0"
"02/07/2001 16","104.20","123.06","6631.0"
"02/07/2001 17","124.75","123.03","6680.0"
"02/07/2001 18","168.73","122.94","6820.0"
"02/07/2001 19","240.00","123.14","6925.0"
"02/07/2001 20","108.28","123.15","6849.0"
"02/07/2001 21","97.95","123.15","6817.0"
"02/07/2001 22","97.95","123.11","6731.0"
"02/07/2001 23","97.95","123.09","6490.0"
"02/07/2001 24","88.84","123.08","6179.0"
"02/08/2001 01","96.21","123.09","5950.0"
"02/08/2001 02","96.21","123.11","5830.0"
"02/08/2001 03","96.21","123.14","5780.0"
"02/08/2001 04","96.21","123.21","5748.0"
"02/08/2001 05","103.66","123.27","5760.0"
"02/08/2001 06","109.80","123.30","5859.0"
"02/08/2001 07","170.48","123.40","6138.0"
"02/08/2001 08","182.01","123.52","6550.0"
"02/08/2001 09","245.29","123.72","6646.0"
"02/08/2001 10","245.04","123.93","6663.0"
"02/08/2001 11","245.05","124.13","6655.0"
"02/08/2001 12","245.05","124.34","6652.0"
"02/08/2001 13","245.09","124.54","6614.0"
"02/08/2001 14","245.50","124.75","6610.0"
"02/08/2001 15","245.50","124.95","6600.0"
"02/08/2001 16","362.76","125.32","6577.0"
"02/08/2001 17","432.00","125.78","6623.0"
"02/08/2001 18","432.00","126.20","6791.0"
"02/08/2001 19","432.00","126.63","6955.0"
"02/08/2001 20","361.54","127.00","6841.0"
"02/08/2001 21","349.10","127.35","6741.0"
"02/08/2001 22","140.00","127.41","6624.0"
"02/08/2001 23","140.00","127.47","6447.0"
"02/08/2001 24","140.00","127.53","6203.0"
"02/09/2001 01","140.00","127.59","5988.0"
"02/09/2001 02","140.00","127.73","5868.0"
"02/09/2001 03","129.46","127.86","5762.0"
"02/09/2001 04","126.50","127.97","5760.0"
"02/09/2001 05","126.50","128.02","5767.0"
"02/09/2001 06","126.88","128.07","5862.0"
"02/09/2001 07","140.00","128.12","6171.0"
"02/09/2001 08","245.00","128.32","6638.0"
"02/09/2001 09","245.00","128.49","6774.0"
"02/09/2001 10","245.02","128.67","6852.0"
"02/09/2001 11","245.03","128.85","6858.0"
"02/09/2001 12","245.03","129.03","6818.0"
"02/09/2001 13","245.01","129.23","6747.0"
"02/09/2001 14","472.30","129.75","6666.0"
"02/09/2001 15","569.35","130.41","6579.0"
"02/09/2001 16","402.73","130.83","6545.0"
"02/09/2001 17","320.75","131.14","6558.0"
"02/09/2001 18","335.53","131.45","6686.0"
"02/09/2001 19","497.95","131.98","6832.0"
"02/09/2001 20","497.95","132.54","6717.0"
"02/09/2001 21","497.95","133.09","6644.0"
"02/09/2001 22","497.95","133.65","6503.0"
"02/09/2001 23","415.30","134.09","6266.0"
"02/09/2001 24","113.58","134.11","6044.0"
"02/10/2001 01","231.26","134.30","5909.0"
"02/10/2001 02","245.03","134.58","5774.0"
"02/10/2001 03","154.00","134.74","5730.0"
"02/10/2001 04","140.00","134.89","5701.0"
"02/10/2001 05","140.00","135.03","5707.0"
"02/10/2001 06","140.00","135.18","5731.0"
"02/10/2001 07","140.00","135.27","5837.0"
"02/10/2001 08","373.98","135.65","5979.0"
"02/10/2001 09","241.50","135.85","6011.0"
"02/10/2001 10","250.00","136.06","6241.0"
"02/10/2001 11","250.00","136.27","6350.0"
"02/10/2001 12","246.04","136.48","6357.0"
"02/10/2001 13","241.72","136.68","6308.0"
"02/10/2001 14","166.25","136.77","6273.0"
"02/10/2001 15","245.03","136.98","6203.0"
"02/10/2001 16","245.01","137.18","6162.0"
"02/10/2001 17","245.00","137.37","6202.0"
"02/10/2001 18","245.00","137.37","6413.0"
"02/10/2001 19","243.08","137.43","6559.0"
"02/10/2001 20","190.00","137.55","6485.0"
"02/10/2001 21","124.00","137.58","6426.0"
"02/10/2001 22","125.62","137.62","6313.0"
"02/10/2001 23","125.58","137.66","6189.0"
"02/10/2001 24","129.53","137.70","6030.0"
"02/11/2001 01","105.06","137.71","5862.0"
"02/11/2001 02","105.05","137.72","5765.0"
"02/11/2001 03","104.99","137.73","5701.0"
"02/11/2001 04","105.05","137.75","5664.0"
"02/11/2001 05","105.05","137.77","5638.0"
"02/11/2001 06","105.12","137.78","5690.0"
"02/11/2001 07","105.12","137.79","5746.0"
"02/11/2001 08","105.17","137.72","5871.0"
"02/11/2001 09","121.55","137.59","5946.0"
"02/11/2001 10","139.75","137.65","6044.0"
"02/11/2001 11","139.75","137.67","6173.0"
"02/11/2001 12","201.12","137.80","6257.0"
"02/11/2001 13","203.78","137.94","6208.0"
"02/11/2001 14","128.48","137.97","6213.0"
"02/11/2001 15","139.75","138.01","6230.0"
"02/11/2001 16","139.75","138.06","6274.0"
"02/11/2001 17","222.20","138.21","6328.0"
"02/11/2001 18","245.00","138.41","6477.0"
"02/11/2001 19","244.99","138.62","6669.0"
"02/11/2001 20","192.33","138.75","6601.0"
"02/11/2001 21","105.21","138.76","6593.0"
"02/11/2001 22","110.23","138.77","6509.0"
"02/11/2001 23","110.23","138.79","6338.0"
"02/11/2001 24","105.19","138.80","6063.0"
"02/12/2001 01","105.08","138.81","5855.0"
"02/12/2001 02","104.64","138.82","5730.0"
"02/12/2001 03","104.95","138.84","5675.0"
"02/12/2001 04","105.13","138.85","5650.0"
"02/12/2001 05","105.13","138.87","5730.0"
"02/12/2001 06","105.13","138.88","5936.0"
"02/12/2001 07","105.21","138.89","6195.0"
"02/12/2001 08","277.14","139.14","6600.0"
"02/12/2001 09","263.95","139.37","6690.0"
"02/12/2001 10","245.00","139.55","6752.0"
"02/12/2001 11","241.81","139.75","6772.0"
"02/12/2001 12","204.80","139.90","6735.0"
"02/12/2001 13","100.31","139.90","6688.0"
"02/12/2001 14","97.85","139.86","6698.0"
"02/12/2001 15","97.85","139.86","6740.0"
"02/12/2001 16","97.85","139.85","6776.0"
"02/12/2001 17","112.38","139.83","6830.0"
"02/12/2001 18","148.00","139.89","6871.0"
"02/12/2001 19","180.00","140.00","6975.0"
"02/12/2001 20","122.61","140.04","6905.0"
"02/12/2001 21","97.88","140.04","6845.0"
"02/12/2001 22","97.88","140.04","6747.0"
"02/12/2001 23","97.88","140.04","6535.0"
"02/12/2001 24","105.07","140.05","6224.0"
"02/13/2001 01","105.00","140.06","6039.0"
"02/13/2001 02","104.90","140.07","5955.0"
"02/13/2001 03","104.69","140.08","5845.0"
"02/13/2001 04","104.96","140.09","5850.0"
"02/13/2001 05","104.96","140.10","5877.0"
"02/13/2001 06","104.99","140.11","5988.0"
"02/13/2001 07","105.12","140.12","6305.0"
"02/13/2001 08","113.46","140.14","6752.0"
"02/13/2001 09","132.75","140.19","6797.0"
"02/13/2001 10","119.73","140.22","6797.0"
"02/13/2001 11","105.20","140.23","6843.0"
"02/13/2001 12","105.62","140.24","6837.0"
"02/13/2001 13","108.98","140.26","6797.0"
"02/13/2001 14","145.05","140.32","6756.0"
"02/13/2001 15","148.30","140.39","6699.0"
"02/13/2001 16","129.73","140.43","6744.0"
"02/13/2001 17","195.00","140.56","6808.0"
"02/13/2001 18","198.67","140.69","6866.0"
"02/13/2001 19","240.00","140.88","6983.0"
"02/13/2001 20","104.88","140.88","6937.0"
"02/13/2001 21","97.86","140.87","6886.0"
"02/13/2001 22","97.86","140.87","6715.0"
"02/13/2001 23","97.84","140.87","6444.0"
"02/13/2001 24","104.64","140.87","6108.0"
