('01/12/2023 14', 74.92, 250.31, 11158.0),
('01/12/2023 15', 139.58, 250.17, 11071.0),
('01/12/2023 16', 79.05, 249.71, 11067.0),
('01/12/2023 17', 67.00, 249.13, 11128.0),
('01/12/2023 18', 72.73, 248.51, 11243.0),
('01/12/2023 19', 73.02, 248.26, 11110.0),
('01/12/2023 20', 128.01, 248.18, 10949.0),
('01/12/2023 21', 77.69, 248.03, 10822.0),
('01/12/2023 22', 76.14, 247.89, 10609.0),
('01/12/2023 23', 73.30, 247.44, 10364.0),
('01/12/2023 24', 100.97, 247.08, 10091.0),
('01/13/2023 01', 64.12, 246.58, 9889.0),
('01/13/2023 02', 54.90, 246.23, 9790.0),
('01/13/2023 03', 48.31, 246.13, 9754.0),
('01/13/2023 04', 52.64, 246.03, 9737.0),
('01/13/2023 05', 47.42, 245.92, 9755.0),
('01/13/2023 06', 51.64, 245.51, 9926.0),
('01/13/2023 07', 198.68, 245.57, 10245.0),
('01/13/2023 08', 294.50, 245.46, 10573.0),
('01/13/2023 09', 264.62, 244.97, 10781.0),
('01/13/2023 10', 72.44, 244.83, 10880.0),
('01/13/2023 11', 67.36, 244.54, 10997.0),
('01/13/2023 12', 64.97, 244.46, 11034.0),
('01/13/2023 13', 72.97, 244.36, 10987.0),
('01/13/2023 14', 74.17, 244.29, 10979.0),
('01/13/2023 15', 92.47, 243.87, 10916.0),
('01/13/2023 16', 78.93, 243.21, 10882.0),
('01/13/2023 17', 78.04, 242.45, 11034.0),
('01/13/2023 18', 77.24, 241.53, 11150.0),
('01/13/2023 19', 74.63, 240.77, 10993.0),
('01/13/2023 20', 77.74, 240.34, 10887.0),
('01/13/2023 21', 99.45, 239.66, 10746.0),
('01/13/2023 22', 148.62, 239.54, 10539.0),
('01/13/2023 23', 75.94, 239.48, 10307.0),
('01/13/2023 24', 73.88, 238.94, 9974.0),
('01/14/2023 01', 68.57, 238.10, 9792.0),
('01/14/2023 02', 63.69, 237.38, 9688.0),
('01/14/2023 03', 68.55, 236.67, 9643.0),
('01/14/2023 04', 66.28, 236.00, 9595.0),
('01/14/2023 05', 67.51, 235.78, 9599.0),
('01/14/2023 06', 65.99, 235.37, 9638.0),
('01/14/2023 07', 72.23, 234.74, 9807.0),
('01/14/2023 08', 73.94, 234.30, 10073.0),
('01/14/2023 09', 87.63, 234.03, 10273.0),
('01/14/2023 10', 68.06, 233.97, 10408.0),
('01/14/2023 11', 47.09, 233.89, 10525.0),
('01/14/2023 12', 40.11, 233.78, 10583.0),
('01/14/2023 13', 42.37, 233.63, 10520.0),
('01/14/2023 14', 49.09, 233.32, 10461.0),
('01/14/2023 15', 68.74, 233.07, 10414.0),
('01/14/2023 16', 68.31, 232.13, 10356.0),
('01/14/2023 17', 83.00, 231.29, 10523.0),
('01/14/2023 18', 191.68, 230.35, 10733.0),
('01/14/2023 19', 135.72, 230.03, 10746.0),
('01/14/2023 20', 165.83, 229.71, 10598.0),
('01/14/2023 21', 170.25, 229.28, 10487.0),
('01/14/2023 22', 221.29, 229.27, 10303.0),
('01/14/2023 23', 217.09, 229.39, 10114.0),
('01/14/2023 24', 248.72, 229.54, 9895.0),
('01/15/2023 01', 131.98, 229.40, 9807.0),
('01/15/2023 02', 105.20, 229.42, 9734.0),
('01/15/2023 03', 105.74, 229.44, 9672.0),
('01/15/2023 04', 99.98, 229.44, 9662.0),
('01/15/2023 05', 123.22, 229.47, 9598.0),
('01/15/2023 06', 74.94, 229.44, 9604.0),
('01/15/2023 07', 92.44, 229.41, 9717.0),
('01/15/2023 08', 115.00, 229.38, 9901.0),
('01/15/2023 09', 340.02, 229.64, 10035.0),
('01/15/2023 10', 470.32, 230.05, 10128.0),
('01/15/2023 11', 410.50, 230.37, 10237.0),
('01/15/2023 12', 307.84, 230.53, 10340.0),
('01/15/2023 13', 270.55, 230.71, 10402.0),
('01/15/2023 14', 643.67, 231.44, 10419.0),
('01/15/2023 15', 484.34, 231.95, 10354.0),
('01/15/2023 16', 442.81, 232.37, 10382.0),
('01/15/2023 17', 430.38, 232.60, 10597.0),
('01/15/2023 18', 542.70, 232.91, 10928.0),
('01/15/2023 19', 249.16, 233.10, 10831.0),
('01/15/2023 20', 107.33, 233.12, 10695.0),
('01/15/2023 21', 293.82, 233.39, 10520.0),
('01/15/2023 22', 295.81, 233.68, 10307.0),
('01/15/2023 23', 142.77, 233.75, 10039.0),
('01/15/2023 24', 123.99, 233.80, 9859.0),
('01/16/2023 01', 94.60, 233.81, 9711.0),
('01/16/2023 02', 100.94, 233.84, 9596.0),
('01/16/2023 03', 108.92, 233.88, 9565.0),
('01/16/2023 04', 110.54, 233.93, 9562.0),
('01/16/2023 05', 109.31, 233.97, 9636.0),
('01/16/2023 06', 142.92, 234.06, 9805.0),
('01/16/2023 07', 179.09, 234.19, 10176.0),
('01/16/2023 08', 267.39, 234.43, 10615.0),
('01/16/2023 09', 258.58, 234.62, 10792.0),
('01/16/2023 10', 311.32, 234.74, 10808.0),
('01/16/2023 11', 254.10, 234.57, 10825.0),
('01/16/2023 12', 349.62, 234.55, 10815.0),
('01/16/2023 13', 203.25, 234.40, 10791.0),
('01/16/2023 14', 130.80, 234.43, 10800.0),
('01/16/2023 15', 269.34, 234.68, 10775.0),
('01/16/2023 16', 389.95, 234.98, 10765.0),
('01/16/2023 17', 95.16, 234.56, 10984.0),
('01/16/2023 18', 245.19, 234.44, 11155.0),
('01/16/2023 19', 171.24, 234.48, 10995.0),
('01/16/2023 20', 115.00, 234.47, 10846.0),
('01/16/2023 21', 291.02, 234.71, 10671.0),
('01/16/2023 22', 303.04, 234.99, 10364.0),
('01/16/2023 23', 141.53, 235.01, 10068.0),
('01/16/2023 24', 75.94, 234.73, 9831.0),
('01/17/2023 01', 102.20, 234.62, 9679.0),
('01/17/2023 02', 99.88, 234.61, 9544.0),
('01/17/2023 03', 114.50, 234.58, 9453.0),
('01/17/2023 04', 76.65, 234.49, 9466.0),
('01/17/2023 05', 73.19, 234.39, 9517.0),
('01/17/2023 06', 70.08, 234.30, 9609.0),
('01/17/2023 07', 99.21, 234.28, 10001.0),
('01/17/2023 08', 224.72, 234.42, 10418.0),
('01/17/2023 09', 339.28, 234.61, 10536.0),
('01/17/2023 10', 79.40, 233.91, 10563.0),
('01/17/2023 11', 78.20, 233.66, 10601.0),
('01/17/2023 12', 226.51, 233.59, 10508.0),
('01/17/2023 13', 72.92, 233.31, 10433.0),
('01/17/2023 14', 73.26, 232.95, 10414.0),
('01/17/2023 15', 72.62, 232.33, 10388.0),
('01/17/2023 16', 111.66, 231.72, 10422.0),
('01/17/2023 17', 229.21, 231.09, 10547.0),
('01/17/2023 18', 453.79, 230.58, 10845.0),
('01/17/2023 19', 128.55, 229.61, 10785.0),
('01/17/2023 20', 143.08, 228.60, 10752.0),
('01/17/2023 21', 189.38, 227.92, 10625.0),
('01/17/2023 22', 88.28, 227.11, 10459.0),
('01/17/2023 23', 71.65, 226.89, 10137.0),
('01/17/2023 24', 71.43, 226.79, 9893.0),
('01/18/2023 01', 72.15, 226.65, 9730.0),
('01/18/2023 02', 73.77, 226.50, 9590.0),
('01/18/2023 03', 68.45, 226.27, 9555.0),
('01/18/2023 04', 65.71, 226.18, 9571.0),
('01/18/2023 05', 63.30, 226.08, 9610.0),
('01/18/2023 06', 69.04, 225.99, 9833.0),
('01/18/2023 07', 96.51, 225.90, 10211.0),
('01/18/2023 08', 77.65, 225.33, 10650.0),
('01/18/2023 09', 99.81, 224.54, 10740.0),
('01/18/2023 10', 77.81, 224.35, 10693.0),
('01/18/2023 11', 74.59, 224.32, 10740.0),
('01/18/2023 12', 75.46, 224.22, 10730.0),
('01/18/2023 13', 75.34, 223.47, 10634.0),
('01/18/2023 14', 74.88, 222.83, 10571.0),
('01/18/2023 15', 74.48, 222.57, 10540.0),
('01/18/2023 16', 76.05, 221.69, 10600.0),
('01/18/2023 17', 68.75, 220.63, 10755.0),
('01/18/2023 18', 68.60, 219.35, 11009.0),
('01/18/2023 19', 68.28, 218.18, 10941.0),
('01/18/2023 20', 70.01, 217.20, 10836.0),
('01/18/2023 21', 69.79, 216.34, 10688.0),
('01/18/2023 22', 66.83, 215.51, 10453.0),
('01/18/2023 23', 64.30, 214.83, 10104.0),
('01/18/2023 24', 63.28, 214.48, 9820.0),
('01/19/2023 01', 49.85, 213.64, 9615.0),
('01/19/2023 02', 62.25, 212.94, 9549.0),
('01/19/2023 03', 64.59, 212.15, 9499.0),
('01/19/2023 04', 63.99, 211.36, 9468.0),
('01/19/2023 05', 65.02, 210.54, 9502.0),
('01/19/2023 06', 68.94, 209.72, 9731.0),
('01/19/2023 07', 69.16, 209.03, 10083.0),
('01/19/2023 08', 65.85, 208.12, 10501.0),
('01/19/2023 09', 69.46, 206.97, 10707.0),
('01/19/2023 10', 68.85, 206.07, 10705.0),
('01/19/2023 11', 66.96, 205.16, 10697.0),
('01/19/2023 12', 186.88, 204.34, 10628.0),
('01/19/2023 13', 73.85, 203.27, 10538.0),
('01/19/2023 14', 73.12, 202.13, 10468.0),
('01/19/2023 15', 70.58, 201.05, 10469.0),
('01/19/2023 16', 69.82, 199.80, 10463.0),
('01/19/2023 17', 141.32, 198.62, 10596.0),
('01/19/2023 18', 563.42, 198.01, 10826.0),
('01/19/2023 19', 438.76, 197.32, 10614.0),
('01/19/2023 20', 322.76, 196.69, 10464.0),
('01/19/2023 21', 173.97, 195.95, 10312.0),
('01/19/2023 22', 75.23, 195.15, 10284.0),
('01/19/2023 23', 69.75, 194.94, 10077.0),
('01/19/2023 24', 62.23, 194.09, 9834.0),
('01/20/2023 01', 55.93, 193.57, 9650.0),
('01/20/2023 02', 61.33, 193.41, 9587.0),
('01/20/2023 03', 61.24, 193.29, 9527.0),
('01/20/2023 04', 62.26, 192.76, 9510.0),
('01/20/2023 05', 61.95, 192.25, 9557.0),
('01/20/2023 06', 64.73, 191.39, 9711.0),
('01/20/2023 07', 76.75, 190.68, 10042.0),
('01/20/2023 08', 173.10, 189.90, 10519.0),
('01/20/2023 09', 82.27, 188.69, 10718.0),
('01/20/2023 10', 96.53, 187.43, 10739.0),
('01/20/2023 11', 69.89, 186.14, 10768.0),
('01/20/2023 12', 75.23, 184.85, 10705.0),
('01/20/2023 13', 82.86, 183.58, 10546.0),
('01/20/2023 14', 92.77, 182.75, 10536.0),
('01/20/2023 15', 73.98, 181.87, 10567.0),
('01/20/2023 16', 69.70, 180.59, 10563.0),
('01/20/2023 17', 72.29, 179.30, 10715.0),
('01/20/2023 18', 69.64, 178.00, 10914.0),
('01/20/2023 19', 62.14, 176.70, 10850.0),
('01/20/2023 20', 59.00, 175.70, 10688.0),
('01/20/2023 21', 62.93, 174.82, 10531.0),
('01/20/2023 22', 67.15, 174.08, 10326.0),
('01/20/2023 23', 63.90, 173.95, 10099.0),
('01/20/2023 24', 60.16, 173.49, 9852.0),
('01/21/2023 01', 44.25, 173.22, 9612.0),
('01/21/2023 02', 43.03, 172.17, 9429.0),
('01/21/2023 03', 56.70, 171.24, 9331.0),
('01/21/2023 04', 56.65, 170.45, 9307.0),
('01/21/2023 05', 61.04, 170.28, 9298.0),
('01/21/2023 06', 61.95, 169.63, 9377.0),
('01/21/2023 07', 63.06, 168.68, 9530.0),
('01/21/2023 08', 67.88, 167.75, 9779.0),
('01/21/2023 09', 75.06, 166.62, 10026.0),
('01/21/2023 10', 67.94, 165.46, 10145.0),
('01/21/2023 11', 61.95, 164.53, 10202.0),
('01/21/2023 12', 63.82, 163.61, 10201.0),
('01/21/2023 13', 70.26, 162.69, 10176.0),
('01/21/2023 14', 70.26, 161.85, 10098.0),
('01/21/2023 15', 66.51, 161.10, 10042.0),
('01/21/2023 16', 83.41, 160.21, 10067.0),
('01/21/2023 17', 194.88, 159.19, 10073.0),
('01/21/2023 18', 216.68, 158.21, 10261.0),
('01/21/2023 19', 60.93, 157.23, 10312.0),
('01/21/2023 20', 62.80, 156.41, 10217.0),
('01/21/2023 21', 80.25, 155.67, 10172.0),
('01/21/2023 22', 67.79, 155.00, 10038.0),
('01/21/2023 23', 62.23, 154.63, 9835.0),
('01/21/2023 24', 50.89, 154.53, 9618.0),
('01/22/2023 01', 46.91, 154.35, 9487.0),
('01/22/2023 02', 43.43, 154.01, 9403.0),
('01/22/2023 03', 44.09, 153.82, 9357.0),
('01/22/2023 04', 42.79, 153.64, 9381.0),
('01/22/2023 05', 43.66, 153.47, 9344.0),
('01/22/2023 06', 48.83, 153.28, 9434.0),
('01/22/2023 07', 46.75, 152.58, 9557.0),
('01/22/2023 08', 53.01, 151.97, 9734.0),
('01/22/2023 09', 65.25, 151.15, 9982.0),
('01/22/2023 10', 70.23, 150.83, 10122.0),
('01/22/2023 11', 73.92, 149.92, 10235.0),
('01/22/2023 12', 161.00, 149.34, 10267.0),
('01/22/2023 13', 84.44, 149.28, 10333.0),
('01/22/2023 14', 82.73, 149.23, 10327.0),
